Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%],lat,lon,elevation_m,gps_bearing,gps_speed_ms,gps_fix
08:25:27.358,47,203.0,2518.0,43.0,27.0,50.47,83.5,17.0,52.9,53.7,12.9163524,74.8807214,-27.8,274.1,10.255,0
08:25:27.449,47,203.0,2518.0,43.0,27.0,50.47,31.4,17.0,52.9,53.7,12.9163561,74.880716,-27.9,273.7,10.246,0
08:25:27.539,47,203.0,2518.0,43.0,27.0,50.47,31.4,17.0,52.9,53.7,12.9163597,74.8807106,-27.9,273.3,10.237,0
08:25:27.629,47,203.0,2518.0,43.0,27.0,50.47,31.4,17.0,14.1,53.7,12.9163641,74.8807061,-27.9,273.1,10.233,0
08:25:27.719,47,203.0,2518.0,43.0,27.0,50.47,31.4,17.0,14.1,16.9,12.9163707,74.8807039,-27.8,273.4,10.246,0
08:25:27.809,47,203.0,2518.0,43.0,27.0,50.47,31.4,17.0,14.1,16.9,12.9163772,74.8807018,-27.6,273.6,10.259,0
08:25:27.899,47,95.0,2518.0,43.0,27.0,50.47,31.4,17.0,14.1,16.9,12.9163838,74.8806997,-27.4,273.9,10.271,0
08:25:27.989,47,95.0,1807.0,43.0,27.0,50.47,31.4,17.0,14.1,16.9,12.9163903,74.8806975,-27.2,274.2,10.284,0
08:25:28.079,47,95.0,1807.0,44.0,27.0,50.47,31.4,17.0,14.1,16.9,12.9163969,74.8806954,-27.0,274.5,10.296,0
08:25:28.168,47,95.0,1807.0,44.0,25.0,50.47,31.4,17.0,14.1,16.9,12.9164034,74.8806933,-26.8,274.8,10.309,0
08:25:28.258,47,95.0,1807.0,44.0,25.0,29.61,31.4,17.0,14.1,16.9,12.9164099,74.8806912,-26.6,275.1,10.321,0
08:25:28.349,47,95.0,1807.0,44.0,25.0,29.61,81.2,17.0,14.1,16.9,12.9164165,74.880689,-26.4,275.4,10.334,0
08:25:28.438,47,95.0,1807.0,44.0,25.0,29.61,81.2,17.0,14.1,16.9,12.916423,74.8806869,-26.2,275.6,10.347,0
08:25:28.528,47,95.0,1807.0,44.0,25.0,29.61,81.2,17.0,51.4,16.9,12.9164296,74.8806848,-26.0,275.9,10.359,0
08:25:28.619,47,95.0,1807.0,44.0,25.0,29.61,81.2,17.0,51.4,51.8,12.9164362,74.8806826,-25.8,276.2,10.372,0
08:25:28.709,47,95.0,1807.0,44.0,25.0,29.61,81.2,17.0,51.4,51.8,12.9164427,74.8806805,-25.6,276.5,10.385,0
08:25:28.799,47,144.0,1807.0,44.0,25.0,29.61,81.2,17.0,51.4,51.8,12.9164493,74.8806784,-25.5,276.8,10.397,0
08:25:28.888,47,144.0,1787.0,44.0,25.0,29.61,81.2,17.0,51.4,51.8,12.9164558,74.8806762,-25.3,277.1,10.41,0
08:25:28.979,47,144.0,1787.0,48.0,25.0,29.61,81.2,17.0,51.4,51.8,12.9164624,74.8806741,-25.1,277.4,10.422,0
08:25:29.069,47,144.0,1787.0,48.0,24.0,29.61,81.2,17.0,51.4,51.8,12.916469,74.880672,-24.9,277.6,10.435,0
08:25:29.158,47,144.0,1787.0,48.0,24.0,52.27,81.2,17.0,51.4,51.8,12.9164754,74.8806699,-24.7,277.9,10.447,0
08:25:29.249,47,144.0,1787.0,48.0,24.0,52.27,83.5,17.0,51.4,51.8,12.9164821,74.8806677,-24.5,278.2,10.46,0
08:25:29.339,47,144.0,1787.0,48.0,24.0,52.27,83.5,17.0,51.4,51.8,12.9164886,74.8806656,-24.3,278.5,10.473,0
08:25:29.429,47,144.0,1787.0,48.0,24.0,52.27,83.5,17.0,51.0,51.8,12.9164952,74.8806634,-24.1,278.8,10.485,0
08:25:29.519,47,144.0,1787.0,48.0,24.0,52.27,83.5,17.0,51.0,51.4,12.9165017,74.8806613,-23.9,279.1,10.498,0
08:25:29.609,47,144.0,1787.0,48.0,24.0,52.27,83.5,17.0,51.0,51.4,12.9165083,74.8806592,-23.7,279.3,10.511,0
08:25:29.699,47,198.0,1787.0,48.0,24.0,52.27,83.5,17.0,51.0,51.4,12.9165148,74.880657,-23.5,279.6,10.523,0
08:25:29.789,47,198.0,1951.0,48.0,24.0,52.27,83.5,17.0,51.0,51.4,12.9165214,74.8806549,-23.3,279.9,10.536,0
08:25:29.879,47,198.0,1951.0,52.0,24.0,52.27,83.5,17.0,51.0,51.4,12.9165279,74.8806528,-23.1,280.2,10.548,0
08:25:29.970,47,198.0,1951.0,52.0,26.0,52.27,83.5,17.0,51.0,51.4,12.9165345,74.8806506,-23.0,280.5,10.561,0
08:25:30.060,47,198.0,1951.0,52.0,26.0,37.24,83.5,17.0,51.0,51.4,12.9165411,74.8806485,-22.8,280.8,10.574,0
08:25:30.148,47,198.0,1951.0,52.0,26.0,37.24,31.4,17.0,51.0,51.4,12.9165475,74.8806464,-22.6,281.1,10.586,0
08:25:30.238,47,198.0,1951.0,52.0,26.0,37.24,31.4,17.0,51.0,51.4,12.9165541,74.8806443,-22.4,281.3,10.599,0
08:25:30.329,47,198.0,1951.0,52.0,26.0,37.24,31.4,17.0,14.1,51.4,12.9165607,74.8806421,-22.2,281.6,10.611,0
08:25:30.418,47,198.0,1951.0,52.0,26.0,37.24,31.4,17.0,14.1,15.7,12.9165672,74.88064,-22.0,281.9,10.624,0
08:25:30.509,47,198.0,1951.0,52.0,26.0,37.24,31.4,17.0,14.1,15.7,12.9165738,74.8806379,-21.8,282.2,10.637,0
08:25:30.598,47,113.0,1951.0,52.0,26.0,37.24,31.4,17.0,14.1,15.7,12.9165803,74.8806358,-21.6,282.5,10.649,0
08:25:30.689,47,113.0,1402.0,52.0,26.0,37.24,31.4,17.0,14.1,15.7,12.9165869,74.8806336,-21.4,282.8,10.662,0
08:25:30.779,47,113.0,1402.0,53.0,26.0,37.24,31.4,17.0,14.1,15.7,12.9165934,74.8806315,-21.2,283.1,10.674,0
08:25:30.869,47,113.0,1402.0,53.0,23.0,37.24,31.4,17.0,14.1,15.7,12.9166,74.8806293,-21.0,283.3,10.687,0
08:25:30.960,47,113.0,1402.0,53.0,23.0,23.49,31.4,17.0,14.1,15.7,12.9166066,74.8806272,-20.8,283.6,10.7,0
08:25:31.049,47,113.0,1402.0,53.0,23.0,23.49,81.2,17.0,14.1,15.7,12.9166131,74.8806251,-20.7,283.9,10.712,0
08:25:31.138,47,113.0,1402.0,53.0,23.0,23.49,81.2,17.0,14.1,15.7,12.9166196,74.880623,-20.5,284.2,10.725,0
08:25:31.228,47,113.0,1402.0,53.0,23.0,23.49,81.2,17.0,54.9,15.7,12.9166261,74.8806208,-20.3,284.5,10.737,0
08:25:31.318,47,113.0,1402.0,53.0,23.0,23.49,81.2,17.0,54.9,55.7,12.9166327,74.8806187,-20.1,284.8,10.75,0
08:25:31.410,47,113.0,1402.0,53.0,23.0,23.49,81.2,17.0,54.9,55.7,12.9166394,74.8806165,-19.9,285.0,10.763,0
08:25:31.499,47,136.0,1402.0,53.0,23.0,23.49,81.2,17.0,54.9,55.7,12.9166459,74.8806144,-19.7,285.3,10.775,0
08:25:31.589,47,136.0,1419.0,53.0,23.0,23.49,81.2,17.0,54.9,55.7,12.9166524,74.8806123,-19.5,285.6,10.788,0
08:25:31.679,47,136.0,1419.0,55.0,23.0,23.49,81.2,17.0,54.9,55.7,12.916659,74.8806102,-19.3,285.9,10.8,0
08:25:31.769,47,136.0,1419.0,55.0,21.0,23.49,81.2,17.0,54.9,55.7,12.9166655,74.880608,-19.1,286.2,10.813,0
08:25:31.859,47,136.0,1419.0,55.0,21.0,35.88,81.2,17.0,54.9,55.7,12.9166721,74.8806059,-18.9,286.5,10.826,0
08:25:31.949,47,136.0,1419.0,55.0,21.0,35.88,83.5,17.0,54.9,55.7,12.9166786,74.8806038,-18.7,286.8,10.838,0
08:25:32.039,47,136.0,1419.0,55.0,21.0,35.88,83.5,17.0,54.9,55.7,12.9166852,74.8806016,-18.5,287.0,10.851,0
08:25:32.128,47,136.0,1419.0,55.0,21.0,35.88,83.5,17.0,37.3,55.7,12.9166916,74.8805995,-18.4,287.3,10.863,0
08:25:32.248,47,136.0,1419.0,55.0,21.0,35.88,83.5,17.0,37.3,26.7,12.9167004,74.8805967,-18.1,287.7,10.88,0
08:25:32.339,47,136.0,1419.0,55.0,21.0,35.88,83.5,17.0,37.3,26.7,12.916707,74.8805945,-17.9,288.0,10.893,0
08:25:32.430,47,127.0,1419.0,55.0,21.0,35.88,83.5,17.0,37.3,26.7,12.9167136,74.8805924,-17.7,288.3,10.906,0
08:25:32.519,47,127.0,1438.0,55.0,21.0,35.88,83.5,17.0,37.3,26.7,12.9167201,74.8805903,-17.5,288.6,10.918,0
08:25:32.609,47,127.0,1438.0,57.0,21.0,35.88,83.5,17.0,37.3,26.7,12.9167267,74.8805881,-17.3,288.8,10.931,0
08:25:32.699,47,127.0,1438.0,57.0,22.0,35.88,83.5,17.0,37.3,26.7,12.9167332,74.880586,-17.1,289.1,10.943,0
08:25:32.789,47,127.0,1438.0,57.0,22.0,24.88,83.5,17.0,37.3,26.7,12.9167398,74.8805839,-16.9,289.4,10.956,0
08:25:32.879,47,127.0,1438.0,57.0,22.0,24.88,31.0,17.0,37.3,26.7,12.9167463,74.8805817,-16.7,289.7,10.968,0
08:25:32.969,47,127.0,1438.0,57.0,22.0,24.88,31.0,17.0,37.3,26.7,12.9167529,74.8805796,-16.6,290.0,10.981,0
08:25:33.060,47,127.0,1438.0,57.0,22.0,24.88,31.0,17.0,14.1,26.7,12.9167595,74.8805774,-16.4,290.3,10.994,0
08:25:33.148,47,127.0,1438.0,57.0,22.0,24.88,31.0,17.0,14.1,14.5,12.9167659,74.8805754,-16.2,290.6,11.006,0
08:25:33.239,47,127.0,1438.0,57.0,22.0,24.88,31.0,17.0,14.1,14.5,12.9167725,74.8805732,-16.0,290.8,11.019,0
08:25:33.329,47,112.0,1438.0,57.0,22.0,24.88,31.0,17.0,14.1,14.5,12.9167791,74.8805711,-15.8,291.1,11.031,0
08:25:33.420,47,112.0,1430.0,57.0,22.0,24.88,31.0,17.0,14.1,14.5,12.9167857,74.8805689,-15.6,291.4,11.044,0
08:25:33.509,47,112.0,1430.0,55.0,22.0,24.88,31.0,17.0,14.1,14.5,12.9167922,74.8805668,-15.4,291.7,11.057,0
08:25:33.599,47,112.0,1430.0,55.0,21.0,24.88,31.0,17.0,14.1,14.5,12.9167987,74.8805647,-15.2,292.0,11.069,0
08:25:33.689,47,112.0,1430.0,55.0,21.0,13.63,31.0,17.0,14.1,14.5,12.9168053,74.8805626,-15.0,292.3,11.082,0
08:25:33.779,47,112.0,1430.0,55.0,21.0,13.63,83.5,17.0,14.1,14.5,12.9168118,74.8805604,-14.8,292.6,11.094,0
08:25:33.869,47,112.0,1430.0,55.0,21.0,13.63,83.5,17.0,14.1,14.5,12.9168184,74.8805583,-14.6,292.8,11.107,0
08:25:33.959,47,112.0,1430.0,55.0,21.0,13.63,83.5,17.0,14.1,14.5,12.9168249,74.8805562,-14.4,293.1,11.12,0
08:25:34.049,47,112.0,1430.0,55.0,21.0,13.63,83.5,17.0,14.1,14.5,12.9168315,74.880554,-14.3,293.4,11.132,0
08:25:34.138,47,112.0,1430.0,55.0,21.0,13.63,83.5,17.0,14.1,14.5,12.916838,74.8805519,-14.1,293.7,11.145,0
08:25:34.229,47,103.0,1430.0,55.0,21.0,13.63,83.5,17.0,14.1,14.5,12.9168446,74.8805498,-13.9,294.0,11.157,0
08:25:34.319,47,103.0,1419.0,55.0,21.0,13.63,83.5,17.0,14.1,14.5,12.9168512,74.8805476,-13.7,294.3,11.17,0
08:25:34.409,47,103.0,1419.0,55.0,21.0,13.63,83.5,17.0,14.1,14.5,12.9168577,74.8805455,-13.5,294.5,11.183,0
08:25:34.499,47,103.0,1419.0,55.0,18.0,13.63,83.5,17.0,14.1,14.5,12.9168643,74.8805434,-13.3,294.8,11.195,0
08:25:34.589,47,103.0,1419.0,55.0,18.0,14.97,83.5,17.0,14.1,14.5,12.9168708,74.8805412,-13.1,295.1,11.208,0
08:25:34.679,47,103.0,1419.0,55.0,18.0,14.97,83.5,17.0,14.1,14.5,12.9168774,74.8805391,-12.9,295.4,11.22,0
08:25:34.769,47,103.0,1419.0,55.0,18.0,14.97,83.5,17.0,14.1,14.5,12.9168839,74.880537,-12.7,295.7,11.233,0
08:25:34.859,47,103.0,1419.0,55.0,18.0,14.97,83.5,17.0,14.1,14.5,12.9168905,74.8805348,-12.5,296.0,11.246,0
08:25:34.949,47,103.0,1419.0,55.0,18.0,14.97,83.5,17.0,14.1,14.5,12.916897,74.8805327,-12.3,296.3,11.258,0
08:25:35.039,48,103.0,1419.0,55.0,18.0,14.97,83.5,17.0,14.1,14.5,12.9169036,74.8805306,-12.1,296.5,11.271,0
08:25:35.128,48,106.0,1419.0,55.0,18.0,14.97,83.5,17.0,14.1,14.5,12.91691,74.8805285,-12.0,296.8,11.283,0
08:25:35.218,48,106.0,1413.0,55.0,18.0,14.97,83.5,17.0,14.1,14.5,12.9169166,74.8805263,-11.8,297.1,11.296,0
08:25:35.308,48,106.0,1413.0,55.0,18.0,14.97,83.5,17.0,14.1,14.5,12.9169231,74.8805242,-11.6,297.4,11.308,0
08:25:35.398,48,106.0,1413.0,55.0,19.0,14.97,83.5,17.0,14.1,14.5,12.9169297,74.8805221,-11.4,297.7,11.321,0
08:25:35.489,48,106.0,1413.0,55.0,19.0,15.97,83.5,17.0,14.1,14.5,12.9169363,74.8805199,-11.2,298.0,11.334,0
08:25:35.578,48,106.0,1413.0,55.0,19.0,15.97,83.5,17.0,14.1,14.5,12.9169428,74.8805178,-11.0,298.2,11.346,0
08:25:35.668,48,106.0,1413.0,55.0,19.0,15.97,83.5,17.0,14.1,14.5,12.9169494,74.8805157,-10.8,298.5,11.359,0
08:25:35.758,48,106.0,1413.0,55.0,19.0,15.97,83.5,17.0,14.1,14.5,12.9169559,74.8805136,-10.6,298.8,11.371,0
08:25:35.850,48,106.0,1413.0,55.0,19.0,15.97,83.5,17.0,14.1,14.1,12.9169626,74.8805114,-10.4,299.1,11.384,0
08:25:35.938,48,106.0,1413.0,55.0,19.0,15.97,83.5,17.0,14.1,14.1,12.916969,74.8805093,-10.2,299.4,11.397,0
08:25:36.028,48,114.0,1413.0,55.0,19.0,15.97,83.5,17.0,14.1,14.1,12.9169756,74.8805072,-10.0,299.7,11.409,0
08:25:36.118,48,114.0,1409.0,55.0,19.0,15.97,83.5,17.0,14.1,14.1,12.9169821,74.880505,-9.8,300.0,11.422,0
08:25:36.208,48,114.0,1409.0,55.0,19.0,15.97,83.5,17.0,14.1,14.1,12.9169887,74.8805029,-9.6,300.2,11.434,0
08:25:36.298,48,114.0,1409.0,55.0,19.0,15.97,83.5,17.0,14.1,14.1,12.9169952,74.8805008,-9.5,300.5,11.447,0
08:25:36.388,48,114.0,1409.0,55.0,19.0,16.55,83.5,17.0,14.1,14.1,12.9170018,74.8804986,-9.3,300.8,11.46,0
08:25:36.478,48,114.0,1409.0,55.0,19.0,16.55,83.5,17.0,14.1,14.1,12.9170083,74.8804965,-9.1,301.1,11.472,0
08:25:36.568,48,114.0,1409.0,55.0,19.0,16.55,83.5,17.0,14.1,14.1,12.9170149,74.8804944,-8.9,301.4,11.485,0
08:25:36.658,48,114.0,1409.0,55.0,19.0,16.55,83.5,17.0,14.1,14.1,12.9170214,74.8804922,-8.7,301.7,11.497,0
08:25:36.748,48,114.0,1409.0,55.0,19.0,16.55,83.5,17.0,14.1,14.5,12.917028,74.8804901,-8.5,302.0,11.51,0
08:25:36.838,48,114.0,1409.0,55.0,19.0,16.55,83.5,17.0,14.1,14.5,12.9170345,74.880488,-8.3,302.2,11.523,0
08:25:36.928,48,119.0,1409.0,55.0,19.0,16.55,83.5,17.0,14.1,14.5,12.9170411,74.8804858,-8.1,302.5,11.535,0
08:25:37.018,48,119.0,1412.0,55.0,19.0,16.55,83.5,17.0,14.1,14.5,12.9170476,74.8804837,-7.9,302.8,11.548,0
08:25:37.108,48,119.0,1412.0,55.0,19.0,16.55,83.5,17.0,14.1,14.5,12.9170542,74.8804816,-7.7,303.1,11.56,0
08:25:37.198,48,119.0,1412.0,55.0,20.0,16.55,83.5,17.0,14.1,14.5,12.9170607,74.8804795,-7.5,303.4,11.573,0
08:25:37.288,48,119.0,1412.0,55.0,20.0,17.11,83.5,17.0,14.1,14.5,12.9170673,74.8804773,-7.3,303.7,11.586,0
08:25:37.378,48,119.0,1412.0,55.0,20.0,17.11,83.5,17.0,14.1,14.5,12.9170738,74.8804752,-7.2,303.9,11.598,0
08:25:37.468,48,119.0,1412.0,55.0,20.0,17.11,83.5,17.0,14.1,14.5,12.9170804,74.8804731,-7.0,304.2,11.611,0
08:25:37.558,48,119.0,1412.0,55.0,20.0,17.11,83.5,17.0,14.1,14.5,12.9170869,74.8804709,-6.8,304.5,11.623,0
08:25:37.648,48,119.0,1412.0,55.0,20.0,17.11,83.5,17.0,14.1,14.5,12.9170935,74.8804688,-6.6,304.8,11.636,0
08:25:37.738,48,119.0,1412.0,55.0,20.0,17.11,83.5,17.0,14.1,14.5,12.9171001,74.8804667,-6.4,305.1,11.649,0
08:25:37.828,48,118.0,1412.0,55.0,20.0,17.11,83.5,17.0,14.1,14.5,12.9171066,74.8804645,-6.2,305.4,11.661,0
08:25:37.918,48,118.0,1421.0,55.0,20.0,17.11,83.5,17.0,14.1,14.5,12.9171132,74.8804624,-6.0,305.7,11.674,0
08:25:38.008,48,118.0,1421.0,55.0,20.0,17.11,83.5,17.0,14.1,14.5,12.9171197,74.8804603,-5.8,305.9,11.686,0
08:25:38.098,48,118.0,1421.0,55.0,20.0,17.11,83.5,17.0,14.1,14.5,12.9171263,74.8804581,-5.6,306.2,11.699,0
08:25:38.188,48,118.0,1421.0,55.0,20.0,16.77,83.5,17.0,14.1,14.5,12.9171328,74.880456,-5.4,306.5,11.712,0
08:25:38.278,48,118.0,1421.0,55.0,20.0,16.77,83.5,17.0,14.1,14.5,12.9171394,74.8804539,-5.2,306.8,11.724,0
08:25:38.368,48,118.0,1421.0,55.0,20.0,16.77,83.5,17.0,14.1,14.5,12.9171459,74.8804517,-5.0,307.1,11.737,0
08:25:38.458,48,118.0,1421.0,55.0,20.0,16.77,83.5,17.0,14.1,14.5,12.9171525,74.8804496,-4.8,307.4,11.749,0
08:25:38.548,48,118.0,1421.0,55.0,20.0,16.77,83.5,17.0,14.1,14.5,12.917159,74.8804475,-4.7,307.7,11.762,0
08:25:38.638,48,118.0,1421.0,55.0,20.0,16.77,83.5,17.0,14.1,14.5,12.9171656,74.8804454,-4.5,307.9,11.775,0
08:25:38.728,48,117.0,1421.0,55.0,20.0,16.77,83.5,17.0,14.1,14.5,12.9171721,74.8804432,-4.3,308.2,11.787,0
08:25:38.818,48,117.0,1423.0,55.0,20.0,16.77,83.5,17.0,14.1,14.5,12.9171787,74.8804411,-4.1,308.5,11.8,0
08:25:38.908,48,117.0,1423.0,56.0,20.0,16.77,83.5,17.0,14.1,14.5,12.9171852,74.880439,-3.9,308.8,11.812,0
08:25:38.998,48,117.0,1423.0,56.0,20.0,16.77,83.5,17.0,14.1,14.5,12.9171918,74.8804368,-3.7,309.1,11.825,0
08:25:39.088,48,117.0,1423.0,56.0,20.0,17.22,83.5,17.0,14.1,14.5,12.9171983,74.8804347,-3.5,309.4,11.838,0
08:25:39.178,48,117.0,1423.0,56.0,20.0,17.22,83.5,17.0,14.1,14.5,12.9172049,74.8804326,-3.3,309.6,11.85,0
08:25:39.268,48,117.0,1423.0,56.0,20.0,17.22,83.5,17.0,14.1,14.5,12.9172114,74.8804304,-3.1,309.9,11.863,0
08:25:39.358,48,117.0,1423.0,56.0,20.0,17.22,83.5,17.0,14.1,14.5,12.917218,74.8804283,-2.9,310.2,11.875,0
08:25:39.448,48,117.0,1423.0,56.0,20.0,17.22,83.5,17.0,14.1,14.5,12.9172245,74.8804262,-2.7,310.5,11.888,0
08:25:39.538,48,117.0,1423.0,56.0,20.0,17.22,83.5,17.0,14.1,14.5,12.9172311,74.880424,-2.5,310.8,11.901,0
08:25:39.628,48,119.0,1423.0,56.0,20.0,17.22,83.5,17.0,14.1,14.5,12.9172376,74.8804219,-2.4,311.1,11.913,0
08:25:39.718,48,119.0,1425.0,56.0,20.0,17.22,83.5,17.0,14.1,14.5,12.9172442,74.8804198,-2.2,311.4,11.926,0
08:25:39.808,48,119.0,1425.0,55.0,20.0,17.22,83.5,17.0,14.1,14.5,12.9172507,74.8804176,-2.0,311.6,11.938,0
08:25:39.898,48,119.0,1425.0,55.0,20.0,17.22,83.5,17.0,14.1,14.5,12.9172573,74.8804155,-1.8,311.9,11.951,0
08:25:39.988,48,119.0,1425.0,55.0,20.0,17.16,83.5,17.0,14.1,14.5,12.9172639,74.8804134,-1.6,312.2,11.964,0
08:25:40.078,48,119.0,1425.0,55.0,20.0,17.16,83.5,17.0,14.1,14.5,12.9172704,74.8804112,-1.4,312.5,11.976,0
08:25:40.168,48,119.0,1425.0,55.0,20.0,17.16,83.5,17.0,14.1,14.5,12.917277,74.8804091,-1.2,312.8,11.989,0
08:25:40.258,48,119.0,1425.0,55.0,20.0,17.16,83.5,17.0,14.1,14.5,12.9172835,74.880407,-1.0,313.1,12.001,0
08:25:40.348,48,119.0,1425.0,55.0,20.0,17.16,83.5,17.0,14.1,14.5,12.9172901,74.8804049,-0.8,313.4,12.014,0
08:25:40.438,48,119.0,1425.0,55.0,20.0,17.16,83.5,17.0,14.1,14.5,12.9172966,74.8804027,-0.6,313.6,12.027,0
08:25:40.528,48,119.0,1425.0,55.0,20.0,17.16,83.5,17.0,14.1,14.5,12.9173032,74.8804006,-0.4,313.9,12.039,0
08:25:40.618,48,119.0,1427.0,55.0,20.0,17.16,83.5,17.0,14.1,14.5,12.9173097,74.8803985,-0.2,314.2,12.052,0
08:25:40.708,48,119.0,1427.0,56.0,20.0,17.16,83.5,17.0,14.1,14.5,12.9173163,74.8803963,-0.0,314.5,12.064,0
08:25:40.798,48,119.0,1427.0,56.0,20.0,17.16,83.5,17.0,14.1,14.5,12.9173228,74.8803942,0.1,314.8,12.077,0
08:25:40.888,48,119.0,1427.0,56.0,20.0,17.38,83.5,17.0,14.1,14.5,12.9173294,74.8803921,0.3,315.1,12.09,0
08:25:40.978,48,119.0,1427.0,56.0,20.0,17.38,83.5,17.0,14.1,14.5,12.9173359,74.8803899,0.5,315.3,12.102,0
08:25:41.068,48,119.0,1427.0,56.0,20.0,17.38,83.5,17.0,14.1,14.5,12.9173425,74.8803878,0.7,315.6,12.115,0
08:25:41.158,48,119.0,1427.0,56.0,20.0,17.38,83.5,17.0,14.1,14.5,12.917349,74.8803857,0.9,315.9,12.127,0
08:25:41.248,48,119.0,1427.0,56.0,20.0,17.38,83.5,17.0,14.1,14.5,12.9173556,74.8803835,1.1,316.2,12.14,0
08:25:41.338,48,119.0,1427.0,56.0,20.0,17.38,83.5,17.0,14.1,14.5,12.9173621,74.8803814,1.3,316.5,12.153,0
08:25:41.428,48,119.0,1427.0,56.0,20.0,17.38,83.5,17.0,14.1,14.5,12.9173687,74.8803793,1.5,316.8,12.165,0
08:25:41.518,48,119.0,1442.0,56.0,20.0,17.38,83.5,17.0,14.1,14.5,12.9173752,74.8803771,1.7,317.1,12.178,0
08:25:41.608,48,119.0,1442.0,56.0,20.0,17.38,83.5,17.0,14.1,14.5,12.9173818,74.880375,1.9,317.3,12.19,0
08:25:41.698,48,119.0,1442.0,56.0,20.0,17.38,83.5,17.0,14.1,14.5,12.9173883,74.8803729,2.1,317.6,12.203,0
08:25:41.788,48,119.0,1442.0,56.0,20.0,17.3,83.5,17.0,14.1,14.5,12.9173949,74.8803708,2.3,317.9,12.216,0
08:25:41.878,48,119.0,1442.0,56.0,20.0,17.3,83.5,17.0,14.1,14.5,12.9174014,74.8803686,2.4,318.2,12.228,0
08:25:41.968,48,119.0,1442.0,56.0,20.0,17.3,83.5,17.0,14.1,14.5,12.917408,74.8803665,2.6,318.5,12.241,0
08:25:42.058,48,119.0,1442.0,56.0,20.0,17.3,83.5,17.0,14.1,14.5,12.9174145,74.8803644,2.8,318.8,12.253,0
08:25:42.148,48,119.0,1442.0,56.0,20.0,17.3,83.5,17.0,14.1,14.5,12.9174211,74.8803622,3.0,319.1,12.266,0
08:25:42.238,49,119.0,1442.0,56.0,20.0,17.3,83.5,17.0,14.1,14.5,12.9174277,74.8803601,3.2,319.3,12.279,0
08:25:42.328,49,118.0,1442.0,56.0,20.0,17.3,83.5,17.0,14.1,14.5,12.9174342,74.880358,3.4,319.6,12.291,0
08:25:42.418,49,118.0,1442.0,56.0,20.0,17.3,83.5,17.0,14.1,14.5,12.9174408,74.8803558,3.6,319.9,12.304,0
08:25:42.508,49,118.0,1442.0,56.0,20.0,17.3,83.5,17.0,14.1,14.5,12.9174473,74.8803537,3.8,320.2,12.316,0
08:25:42.598,49,118.0,1442.0,56.0,20.0,17.3,83.5,17.0,14.1,14.5,12.9174539,74.8803516,4.0,320.5,12.329,0
08:25:42.688,49,118.0,1442.0,56.0,20.0,16.63,83.5,17.0,14.1,14.5,12.9174547,74.8803421,3.8,319.8,12.329,0
08:25:42.778,49,118.0,1442.0,56.0,20.0,16.63,83.5,17.0,14.1,14.5,12.9174551,74.880332,3.5,319.0,12.328,0
08:25:42.868,49,118.0,1442.0,56.0,20.0,16.63,83.5,17.0,14.1,14.5,12.9174555,74.8803219,3.3,318.3,12.326,0
08:25:42.958,49,118.0,1442.0,56.0,20.0,16.63,83.5,17.0,14.1,14.5,12.9174559,74.8803118,3.0,317.5,12.325,0
08:25:43.048,49,118.0,1442.0,56.0,20.0,16.63,83.5,17.0,14.1,14.5,12.9174563,74.8803017,2.8,316.8,12.324,0
08:25:43.138,49,118.0,1442.0,56.0,20.0,16.63,83.5,17.0,14.1,14.5,12.9174567,74.8802916,2.5,316.0,12.323,0
08:25:43.228,49,117.0,1442.0,56.0,20.0,16.63,83.5,17.0,14.1,14.5,12.9174571,74.8802815,2.3,315.3,12.321,0
08:25:43.319,49,117.0,1446.0,56.0,20.0,16.63,83.5,17.0,14.1,14.5,12.9174574,74.8802713,2.0,314.5,12.32,0
08:25:43.408,49,117.0,1446.0,56.0,20.0,16.63,83.5,17.0,14.1,14.5,12.9174578,74.8802613,1.8,313.8,12.319,0
08:25:43.498,49,117.0,1446.0,56.0,20.0,16.63,83.5,17.0,14.1,14.5,12.9174582,74.8802513,1.5,313.0,12.318,0
08:25:43.588,49,117.0,1446.0,56.0,20.0,16.94,83.5,17.0,14.1,14.5,12.9174586,74.8802412,1.3,312.2,12.316,0
08:25:43.678,49,117.0,1446.0,56.0,20.0,16.94,83.5,17.0,14.1,14.5,12.917459,74.8802311,1.0,311.5,12.315,0
08:25:43.768,49,117.0,1446.0,56.0,20.0,16.94,83.5,17.0,14.1,14.5,12.9174594,74.880221,0.8,310.7,12.314,0
08:25:43.859,49,117.0,1446.0,56.0,20.0,16.94,83.5,17.0,14.1,14.5,12.9174598,74.8802108,0.5,310.0,12.313,0
08:25:43.949,49,117.0,1446.0,56.0,20.0,16.94,83.5,17.0,14.1,14.1,12.9174602,74.8802007,0.3,309.2,12.311,0
08:25:44.039,49,117.0,1446.0,56.0,20.0,16.94,83.5,17.0,14.1,14.1,12.9174605,74.8801906,0.0,308.5,12.31,0
08:25:44.129,49,117.0,1446.0,56.0,20.0,16.94,83.5,17.0,14.1,14.1,12.9174609,74.8801805,-0.2,307.7,12.309,0
